text,targe
على الر الو عود التي آلت ها الدولة على نفسها لضمان رور الاستحقاقات الانتخابي المحلي التي انطلقت بإجراء انتخابات الغرف المهني مطلع شهر غشت الماضي وتنتهي بتجديد أعضاء الغرفة الثانية للبرلمان خرجت الجمعي المغربي لحقوق الإنسان على عد يومي من انتهاء الحملة الانتخابية للانتخابات الجماعية والجهوية التي ست جرى يوم شتنبر الجاري ببيان ند دت فيه بما سم ته التجاو زات التي تسود العمليات الانتخابية والقم الذي واجه به قاطعو الانتخابات وأعلنت الجمعية المغربي لحقوق الإنسان في بيانها أن ها ترمي من خلال الملاحظات الأو لي التي تضم نها البيان حو سي الاستحقاقات الانتخابية التي يعرفها المغرب حالي إلى إثارة انتباه المسؤولين والرأي العام الوطني في انتظار إنجاز تقرير شامل عقب انتهاء الانتخابات مطالبة الد ولة بتحم ُّ مسؤوليتها وفت تحقيق بشأن الملاحظات التي قد مت ها في بيانها وتطبيق القانون على الم خالفين وقال رئيس الجمعية أحمد الهايج في تصريح لهسبريس إن َّ التناق الحاصل على مستوى الخطاب الرسم الذي يؤك على وجود إرادة وعز لإجراء الانتخابات في أجواء ديمقراطية وم تتم عاينته على أر الواقع تناق متأص في خطاب الدولة وأضاف الهايج غم التصريحات الرسمي الم طم ئنة إل أن َّ الأمور على أرض الواقع لا زالت على حالها ولم يطل ها أي تغيير هذا إن لم تكن قد ات خذت طابعا أسوأ مما كانت عليه من قبل وانتقدت الجمعية المغربي لحقوق الإنسان في بيانها الذي توص لت به هسبريس الإبقاء على الإشراف المباشر لوزارة الداخلية على العملية الانتخابية واعتماد اللوائح المطعون في سلامتها بدل الاقتصار على البطاقة الوطنية في عملية التصويت وكذلك استمرار مظاهر الفساد المتمثل في استعمال المال وتوزيع المؤن والمواد الغذائية لاستمالة الأصوات وتدخل بعض رجالات وأعوان السلطة للتأثير في سير العملية الانتخابية وفي الوقت الذي رأى تتب عون في إشراف رئيس الحكومة لأو مرة على سي العملية الانتخابي من الجانب السياسي وإشراف وزارة الداخلي على الجانب الإداري ير أحمد الهاي أن َّ وزارة الداخلي ما زالت هي المتحك مة في العملي الانتخابي قائلا ما كان طالب به المجتمع المدني وبع الفرقاء السياسيين بمن فيهم حزب العدالة والتنمي بأن يتم نز اختصاص الإشراف على الانتخابات من وزارة الداخلي لم يتحق وانتقدت الجمعية المغربية لحقوق الإنسان استمرار الحياد السلبي للسلطات في تعاطيها مع الأجواء المشحونة التي تمر فيها العملي الانتخابي وعدم تحملها لمسؤولياتها في ضمان حقوق كافة مكونات العملية الانتخابية على قدم المساواة وقالت الجمعية إن الحملة الانتخابية الحالية تتمي بعد خروقات مثل استغلال بعض الأحزاب لممتلكات الدولة في الحملة الانتخابية في خرق سافر للقانون الانتخابي وشراء أصوات الناخبين وإشراك أطفال مواطنين مأجورين في الحملة الانتخابية وعلى الرغم من أن َّ اللجنة الحكومية الم كلفة بتتبع سي العملية الانتخابية باشر عملي ات التحر إزاء الشكايات التي تتوص بها من طرف الأحزاب السياسية والمرشحين للانتخابات ضد َّ أعوان السلطة إل أن َّ الجمعية المغربية لحقوق الإنسان قالت إن تعاطي الدولة مع الشكايات يت سم بـ الترد على صعيد آخر استنكرت الجمعية ما وصفت بـ التعسفات والتضييقات التي طالت حزب النهج الديمقراطي واعتقال عدد من أطره ومناضليه بعدد من المدن المغربي إثر قيامهم بحملات دعوا من خلالها إلى مقاطعة الانتخابات وإطلاق سراحهم لاحقا بعد إنجاز محاضر استماع لبعضهم واعتبرت الجمعي التضييق على مناضلي حزب النهج الديمقراطي اعتداء صريحا على حرية التعبير وفرضا للسلطات للرأي الواحد بخصوص المشاركة في الانتخابات,3
دخلت أطول أزمة لتشكيل الحكومة في المغرب شهرها السادس إذ فشل رئيس الحكومة المعين عبد الإله بنكيران إلى الآن في تشكيل الحكومة الثانية بعد دستور وسط تساؤلات حول ما بعد هذه المرحلة وتباعدت مواقف الأطراف السياسية المعول عليها لتشكيل الحكومة إلى درجة كبيرة تبدو معها المفاوضات قد انتهت بسبب تشبث كل طرف برؤيته بين الأمين العام لحزب العدالة والتنمية عبد الإله بنكيران الذي يطالب بإبعاد حزب الاتحاد الاشتراكي عن الحكومة وعزيز أخنوش رئيس حزب التجمع الوطني للأحرار الذي يقود ثلاثة أحزاب تطالب بتوسيع الأغلبية الداعمة للحكومة السيناريو الثاني الذي طرحه أستاذ القانون الدستوري ذاته قائم على تأويل للفصل من الدستور الذي لا يتضمن مجرد إمكانية التحكيم وحدها موضحا أنه يضمن دوام الدولة واستمرارية الحكم والسهر على حسن سير المؤسسات وفي هذا الصدد أكد رئيس المركز المغاربي للدراسات الأمنية وتحليل السياسات أنه يمكن للملك أن يقوم بتكليف شخص ثان من حزب العدالة والتنمية بتشكيل حكومة وحدة وطنية شارك فيها كل الأحزاب السياسية الممثلة في البرلمان مبررا ذلك بـ الظرف الذي يعيشه المغرب إقليميا وسيناريو الحرب مع البوليساريو والجزائر الذي لم يعد يسمح بأن تستمر الأحزاب السياسية في تصريحات وتصريحات مضادة وشدد اسليمي على أنه يجب طي مرحلة المشاورات التي قادها بنكيران وتكليف شخص ثان من العدالة والتنمية بتشكيل حكومة وحدة وطنية لمجابهة التحديات والمخاطر التي يفرضها الوضع الجديد الذي بات عليه المغربط مضيفا بهذا السيناريو يكون المغرب قد حافظ على نتائج الانتخابات وفي الوقت نفسه يستحضر التحديات الخارجية حل البرلمانثالث السيناريوهات الذي يرى اسليمي أن بإمكانه حل إشكال البلوكاج وينبني على الوضعية الموجودة اليوم أمام عدم قدرة الأحزاب على تشكيل الحكومة هو حل البرلمان معتبرا أنه أمام حالة الصراع الشخصي وعدم الثقة بين القيادات الحزبية يقوم الملك بحل البرلمان بعد استشارة رئيس المحكمة الدستورية وإخبار رئيسي مجلس النواب والمستشارين ويقوم السيناريو الذي طرحه أستاذ التعليم العالي بجامعة الرباط على تعيين حكومة انتقالية من شخصيات تقنوقراطية غير حزبية تكون وظيفتها تدارك التراكم الذي حصل في الملفات نتيجة فشل عبد الإله بنكيران في تشكيل الحكومة والإعداد لانتخابات قادمة بعد سنة أو سنتين مبرزا أنه في هذا السيناريو قد يحضر التعديل الدستوري أيضا لحل كل الإشكاليات التي ظلت مرتبطة بدستور وبرر اسليمي سبب هذه الحكومة التقنواقراطية بـ كوننا في مرحلة انتقالية لا تسمح بمشاركة الأحزاب لكونها على خلاف معتبرا أن هذه مرحلة مؤقتة تستمد أساسها الدستوري من صلاحيات الملك بصفته رئيس الدولة المنصوص عليها في الفصل من الدستور المبنية على الضمان والاستمرارية والسهر على حسن سير المؤسسات عبد الرحيم المنار اسليمي رئيس المركز المغاربي للدراسات الأمنية وتحليل السياسات بدا متشائما من إمكانية تشكيل الحكومة برئاسة الأمين العام لحزب العدالة والتنمية عبد الإله بنكيران طارحا ثلاثة سيناريوهات قال إنها يمكن أن تستعمل في مرحلة ما بعد رئيس الحكومة المكلف الذي فشل في مهمته إلى حدود الساعة وقال اسليمي في حديث مع هسبريس إن المغرب يؤسس لسابقة خطيرة في مجال المشاورات الحزبية لتشكيل الحكومة موضحا أن انتخابات السابع من أكتوبر باتت تتوقف على صراع شخصي بين بنكيران ولشكر وزاد لما يصل رئيس الحكومة المكلف إلى التصريح بما مفاده أنه إذا دخل الاتحاد الاشتراكي للحكومة ليس اسمي عبد الإله فمعنى هذا أن المشهد الحزبي دخل مرحلة سيكولوجية خطيرة يجب أن تفتح معها سيناريوهات أخرى وسجل أستاذ العلوم السياسية والقانون الدستوري بجامعة محمد الخامس بالرباط أن المشاورات الحكومية ماتت وأن بنكيران لا يمكنه أن يستمر في حمل تكليف غير محدود وفق تعبيره معتبرا أن الحجج التي سيقدمها عبد الإله بنكيران لشرح صعوبات تشكيل الحكومة لن تخفي أن الأمر يتعلق بفشل شخصي لا علاقة له بحزب العدالة والتنمية وقال المتحدث نفسه في هذا الصدد مادامت أجهزة حزب العدالة والتنمية فوضت الأمين العام عملية التفاوض فالمطلوب اليوم وقف هذه الممارسة السياسية التي تجعل الحكومة تتوقف على شخص بنكيران أو لشكر أو غيرهما داعيا إلى الانتقال إلى البحث عن سيناريوهات نهي مع تكليف بنكيران وتنطلق من تأويلات مختلفة للفصلين من الدستور إنهاء تكليف بنكيراناعتبر المنار اسليمي أن أول السيناريوهات يقوم على إنهاء الملك لتكليف بنكيران نظرا لفشله في تدبير المشاورات الحكومية مؤكدا إمكانية أن يذهب إلى تعيين شخص ثان من العدالة والتنمية وزاد الحزب لا يتوقف على بنكيران والمغاربة الذين صوتوا على العدالة والتنمية لم يصوتوا على بنكيران كرئيس حكومة ويرى اسليمي أنه كان من الممكن تعيين شخص ثان منذ البداية ما دام فشل بنكيران مرتبطا بسبب شخصي في إدارة المفاوضات موردا أنه مطلوب من بنكيران نفسه أن يطلب إنهاء تكليفه ويفتح المجال لشخص ثان من الحزب وفي هذه الحالة لا يمكن للأخير أن يتذرع بأي حجة فالأمر يتعلق بمقتضيات دستورية والذين صاغوا الدستور لم يربطوا نهائيا بين التكليف والأمين العام للحزب وفق تعبيره حكومة وحدة وطنية,3
فجر لحسن بوعرفة الناشط الحقوقي في بلدية كلميمة قنبلة من العيار الثقيل في وجه محمد يتيم البرلماني عن حزب العدالة والتنمية الذي يستعد للاستوازر في حكومة سعد الدين العثماني من خلال اتهامه بـ ارتكاب اعتداءات جنسية في حق تلامذته حين كان أستاذا بمدينة بني ملال وفق تعبيره وقال بوعرفة في تصريح لجريدة هسبريس عقب ظهوره في شريط مصور وهو يتهم برلماني المصباح إن يتيم كان أستاذا بمدينة بني ملال وكان يمارس ما يمارسه على التلاميذ وزاد أتحمل كامل مسؤوليتي في ما أقوله في حق البرلماني يتيم وأردف لحسن بوعرفة شقيق برلماني حزب الأصالة والمعاصرة عدي بوعرفة ضمن تصريحه أطالب رئيس الحكومة بأن يوجه تعليماته إلى وزير الداخلية ومعه الإدارة العامة للأمن الوطني من أجل القيام بتحريات في مفوضية الشرطة ببني ملال وسيتحققون مما أتحدث عنه وهو سبب انتقاله من بني ملال وأضاف المستشار الجماعي بكلميمة ورئيس الجمعية المغربية لضحايا النظامين الأساسيين قوله في حال تعيين محمد يتيم على رأس وزارة التربية الوطنية قسما عظما أن يكون هناك حراك شعبي سيتم تحسيس الأساتذة بخطورة هذا القرار من جهة أخرى دخلت منظمة ماتقيش ولدي على خط التصريحات التي أطلقها بوعرفة في الشريط المذكور إذ طالبت في بلاغ توصلت به هسبريس السلطات المختصة بفتح تحقيق مستقل ونزيه في هذه الاتهامات المنظمة التي وقعت في خلط بين المستشار الجماعي وشقيقه البرلماني عدي بوعرفة تساءلت عن صمت المتهم وحزبه بعد تداول المغاربة على نطاق واسع للشريط المصور وعدم مبادرة وزير العدل والحريات إلى فتح تحقيق قضائي لاستجلاء الحقيقة بتعبير ماتقيش ولدي وحاولت هسبريس الإلكترونية الاتصال بالقيادي في حزب العدالة والتنمية محمد يتيم من أجل أخذ وجهة نظره في الموضوع غير أنه قطع الخط بمجرد تأكده من هوية الجهة المتصلة,3
فج حراك الحسيمة الشعبي المستمر منذ أزيد من ثمانية أشهر تباينا واضحا داخل الحزب الأغلبي الذي يقود الحكومة بعض قيادات البيجيدي أو ما تسمى بـ الأصوات المزعجة قد تجد نفسها في موقف حرج بسبب موافقة سعد الدين العثماني رئيس الحكومة ورئيس المجلس الوطني للحزب على قرارات ما سموه قمع المتظاهرين في الريف وهو الأمر الذي يزيد من تعميق جراح إخوان بنكيران خصوصا في ظل الصراع القائم داخل الحزب حول تجديد الولاية الثالثة للأمين العام وتداعيات إعفاء بنكيران من تشكيل الحكومة قبل شهور من تنظيم المؤتمر الوطني الثامن ويتهم أعضاء في حزب العدالة والتنمية رئيس الحكومة المنتمي إلى حزبهم بـ طأطأة الرأس والرضوخ للقرار الذي اتخذه عبد الوافي لفتيت وزير الداخلية بخصوص منع مسيرة يوليوز وبالتالي توفيره لـ الغطاء السياسي لقمع المتظاهرين على حساب مواقف الحزب أمنة ماء العينين عضو برلمان الحزب وجهت نقدا قاسيا إلى حزبها على إثر بلاغ منع السلطات للمواطنين من الاحتجاج في الحسيمة وعلقت على ذلك بالقول على آخر أيامنا حزبنا ولى يقود أغلبية لفتيت هكذا يسموننا اليوم على الفايسبوك ألا يزال أحد في حزب العدالة والتنمية يشكك في ورطته وتساءلت النائبة البرلمانية في تدوينة فايسبوكية ما الذي جنته حكومة لا شعبية منذ تشكيلها من الانخراط في المنع بشجاعة منقطعة النظير ما الذي جنته أحزاب الأغلبية المفروضة بالوقوف ضد إرادة المحتجين كم استمرت مسيرات فبراير في سلمية ونظام دون أن يكسر زجاج أو يمس أحد بسوء لماذا الإصرار على تعميق مشاعر الإحباط واليأس عند الجميع واعتبرت القيادية أن المنع الذي وافق عليه حزبها قدم هدية إضافية للحراك بمنع حرية التنقل ومحاصرة المدينة ومضايقة وتفتيش زوارها وقطع الأنترنيت عنها وخنق الحركة بداخلها وهي سلوكات عتيقة وممارسات بائدة لم يعد زمن التكنولوجيا وزمن الوعي السياسي بالحقوق يقبلها وبدوره انتقد عبد العالي حامي الدين عضو الأمانة العامة للعدالة والتنمية قرار منع مسيرة يوليوز وقال وأخيرا انتصر قرار تنظيم مسيرة يوليوز من طرف جهات مجهولة على قرار المنع المتخذ من طرف جهات معلومة بفضل إصرار السكان على مطالبها المشروعة وعلى رأسها إطلاق سراح المعتقلين المظلومين وخلافا للمقاربة الحكومية مع مطالب المحتجين أكد عبد العالي حامي الدين أن الريف يحتاج إلى جواب سياسي وليس جوابا أمنيا وزاد أوقفوا مقاربتكم القاصرة والخاطئة والفاشلة مطالبا بإطلاق سراح قادة الحراك المعتقلين في سجن عكاشة أما نبيل الشيخي رئيس فريق العدالة والتنمية بمجلس المستشارين فقد اعتبر أن النجاح الحقيقي في التعامل مع الوضع في الحسيمة سيبقى أكبر بكثير من مجرد القدرة بالقوة على منع مسيرة ولا يمكن اختزاله في مسيرات يتم منعها بالقوة أو وقفات يتم فضها وقال الشيخي الذي اختار أيضا الفضاء الأزرق للتعبير عن غضبه بخصوص اتهام السلطات بمنع المواطنين من حقهم في التنقل والوصول إلى الحسيمة وتفتيشهم بطريقة مهينة عندما يحصل كل هذا من أجل منع مسيرة فهذا دليل على الحجم المتوقع لهذه المسيرة التي أفزعت البعض وأفقدت صواب البعض الآخر مراقبون سجلوا من خلال تفاعل الحزب الإسلامي مع محطات حراك الريف العصيبة أن ما سمى بـ تيار الاستوزار داخل الحزب الذي استفاد من الكعكة الحكومية يضرب جدار الصمت ويتفادى إعطاء مواقف يمكنها أن تضع البيجيدي على فوهة بركان مع الدولة بينما تتعالى أصوات أعضاء في الأمانة العامة ممن تم حرمانهم من الاستوزار,3
كشفت المعطيات الرسمية ضمن مشروع قانون مالية سنة الذي أعدته حكومة عبد الإله بنكيران وصادقت عليه اليوم الثلاثاء في آخر مجلس لها قبل نهاية ولايتها الحكومية التي استمرت خمس سنوات ارتفاعا في أجور موظفي القطاع العام وأعلنت الحكومة المنتهية ولايتها أنها خصصت في أول مشروع للمالية للحكومة المقبلة بعد انتخابات السابع من أكتوبر ما مجموعه مليارات درهم لفائدة كتلة الأجور المتعلقة بالموظفين مؤكدة أنها خصصت مليار درهم لخدمة فوائد الدين مليار درهم للمقاصة ونص المشروع الحكومي ذاته على دعم الإستراتيجيات الاجتماعية خاصة في ما يخص التعليم والتعليم العالي والصحة والسكن مشيرا إلى أن قيمتها المالية تقدر بحوالي مليارات درهم كاستثمارات في المجالات الاجتماعية منها مليارات درهم للتعليم مليارات درهم للصحة مليارات درهم للسكن وأكدت الحكومة الحالية ضرورة مواصلة الحكومة المقبلة تنزيل برنامج تقليص الفوارق الاجتماعية والمجالية الذي تقدر القيمة الإجمالية المخصصة له بـ مليار درهم موضحة أن المجهود المبذول على مستوى الاستثمار يعكس ارتفاع الميزانية المرصودة له بـ في المائة مقارنة مع سنة ويشمل المشروع حسب الحكومة عددا من التدابير لتشجيع الاستثمار الخاص والمقاولة كالإعفاء من الضريبة على الشركات خلال خمس سنوات بالنسبة للمقاولات الصناعية حديثة النشأة داعية إلى تطوير وتدعيم الاندماج الصناعي بين المناطق الحرة للتصدير وباقي التراب الوطني وفي هذا الصدد سيتم وفقا لمشروع القانون المالي منح الإعفاء من الضريبة على القيمة المضافة لمدة شهرا للمقاولات التي تقوم بإنشاء مشاريع جديدة في إطار اتفاقيات الاستثمار بمبلغ يفوق مليون درهم بالإضافة إلى إقرار الإعفاء الدائم على الدخل بالنسبة لمنحة التدريب في حدود درهم لتشجيع تشغيل الشباب حاملي الشهادات وذلك في إطار تدابير إنعاش الشغل ودعم البحث والابتكار من جهة ثانية التزمت الحكومة بدعم دينامية نظام المقاول الذاتي بعد أن بلغ عدد المقاولين الذاتيين المسجلين ما يفوق ألف مقاول ذاتي مشددة على أهمية تشجيع خلق ومواكبة المقاولات المبتدئة عبر تخصيص مليون درهم,3
تغير واضح طرأ على النبرة السياسية للأمين العام لحزب الاستقلال حميد شباط تجاه غريمه السياسي حزب العدالة والتنمية حيث عمد شباط إلى منح المصباح صفة الشرعية حين تصدره للانتخابات التشريعية لسنة مشددا على أن إخوان بنكيران وصلوا للسلطة عن طريق الديمقراطية وأورد شباط أن الانتخابات التشريعية الأخيرة أعطت المقدمة لـ حزب ذي مرجعية إسلامية وكان في المعارضة مضيفا أنه حصد المرتبة الأولى في تلك الاستحقاقات عن طريق الديمقراطية والإصلاحات السياسية التي عاشها المغرب مردفا أن الأحزاب الإسلامية وصلت في بلدان أخرى عن طريق إراقة الدماء والاقتتال بين الشعوب وبخصوص الانتخابات المحلية الأخيرة قال شباط اليوم في اجتماع للجنة التنفيذية للاتحاد الديمقراطي الدولي بمراكش إن هذه الانتخابات لم تخل من نزوات شخصية لكن في المجمل الأمور تسير على ما يرام فيما أثنى على النتائج التي حصدها حزبه حققنا الريادة إلى جانب أحزاب المعارضة حيث تصدرنا الاستحقاقات من بدايتها إلى نهايتها على أن تلك النتائج وفق زعيم الاستقلال تأتي بعد أن شاركنا سنة داخل الحكومات سنة في المعارضة وأوضح المتحدث أن المغرب لم يكن مستعمرا من طرف فرنسا وإسبانيا بل دخل مع الأجنبي في اتفاقية حماية عام وأردف أن المجتمع الدولي كان سيمنح العاهل المغربي الراحل الحسن الثاني والحركة الوطنية جائزة نوبل للسلام على إثر تنفيذ المسيرة الخضراء عام دون اللجوء إلى السلاح وفيما حاول شباط تقديم صورة إيجابية عن المغرب أمام الوفود الدولية الحاضرة في المؤتمر قال إنه لا زالت في المملكة عدة مناطق محتلة من قبيل تندوف ومكناسة التي ظلت إلى تابعة لعمالة أكادير وقدمت البيعة لملوك المغرب منذ قرنا إلى جانب سبتة ومليلية التي قال إن هناك نقاشا بشأنهما مع إخواننا الإسبان ونعمل على حل القضية بالطرق التي تخدم استقرار البحر الأبيض المتوسط والشعبين الشقيقين فاس التي كان يرأس شباط مجلسها البلدي وخسرها في الانتخابات الجماعية الأخيرة أمام حزب العدالة والتنمية كانت حاضرة في نقاش الأمين العام لحزب الميزان الذي قال إنها تعبر عن عمق التاريخ المغربي والأندلسي نصف مدينة فاس العتيقة تسمى منطقة الأندلس إلى جانب أنها تحتضن جامعة القرويين التي لها دور في السلام والإنسانية ودرس فيها وخرجت علماء من اليهود والمسيحيين والمسلمين,3
حقق فريق تشيلسي فوزا ثمينا على مانشستر سيتي في عقر داره بهدف وحيد في مباراة القمة التي جرت بينهما يوم الاثنين فبراير شباط على ملعب الاتحاد في ختام منافسات المرحلة الـ للدوري الانكليزي الممتاز لكرة القدم قدم الفريق اللندني تحت انظار مديره الفني الداهية البرتغالي جوزيه مورينيو مباراة رائعة فقد فرض إيقاعه على مجريات اللقاء وتفوق على ضيفه المرعب مانشستر سيتي في كل شبر من أرض الملعب ونجح البلوز في ترجمة أفضليته إلى هدف أحرزه مدافعه الصربي برانيسلاف إيفانوفيتش في الدقيقة الـ من زمن الشوط الأول بتسديدة قوية من خارج منطقة الجزاء على يمين الحارس جو هارد واكتفى البلوز بهدف واحد بالرغم من الفرص العديدة التي أتيحت لهم للتسجيل فقد انقذت الأخشاب الثلاثة السيتي من ثلاثة أهداف أخرى وألحق تشيلسي الهزيمة الأولى بالسيتي في آخر مباراة في معقله الاتحاد وحرمه من استعادة صدارة البريميير ليغ واسدى بذلك خدمة كبيرة للأرسنال المدفعجية ورفع تشيلسي رصيده بهذه النتيجة إلى نقطة ويحتل المركز الثالث تساوى مع مانشستر سيتي الوصيف بينما يتصدر أرسنال الدوري برصيد نقطة بعدما فاز على ضيفه كريستال بالاس بهدفين نظيفين يوم الأحد الماضي,4
لا يعتزم اللاعبون المسلمون في المنتخب الفرنسي الصوم خلال شهر رمضان لتزامنه مع بطولة يورو وذكرت صحيفة ليكيب الرياضية الفرنسية اليوم الأربعاء أن اللاعبين المسلمين في المنتخب الفرنسي مثل بول بوغبا نغولو كانتي وباكاري سانيا اتفقوا على ذلك مع المسؤولين في المنتخب الفرنسي وبدأ رمضان في يونيو حزيران الجاري وسينتهي في يوليو تموز المقبل وتقام مباريات بطولة يورو خلال الفترة من يونيو حزيران حتى يوليو تموز ويلعب الديوك مباراة الافتتاح أمام نظيره الروماني في إستاد دو فرانس بضاحية سان دوني في باريس الجمعة المقبل,4
كشفت صحيفة دير شبيغل الألمانية الجمعة أن فوز المانيا بحق استضافة كأس العالم عام على حساب المغرب تم بعد دفع رشاوى لأعضاء باللجنة المنظمة لكأس العالم في الاتحاد الدولي الفيفا بقيمة مليون فرنك سويسري وهو ما يعادل مليون يورو مليون دولار ورد الاتحاد الالماني لكرة القدم على التقرير مؤكدا إنه يحقق بالإتهامات وقالت الصحيفة الألمانية انه تم دفع المبلغ كـ قرض من خلال رئيس شركة أديداس روبرت لويس دريغوس توفي عام الى أربعة موظفين آسيويين باللجنة المنظمة لكأس العالم والوحيد من بينهم على قيد الحياة تشنك مون جون من كوريا الجنوبية والذي أجاب على أسئلة الصحيفة بالقول انها لا تستحق الرد عليها وأكدت شبيغل ان فرانز بيكنباور الفائز بكأس العالم مع المانيا كلاعب ومدرب والعضو السابق في اللجنة التنفيذية للفيفا والذي رأس اللجنة المنظمة للمونديال في المانيا بالاضافة الى وولفغانغ نيرسباخ الرئيس الحالي للاتحاد الالماني وآخرين كان على علم بالرشاوى ولم تستطع الصحيفة الوصول اليه للرد على الاتهامات وتقول الصحيفة أنه عندما طالب روبرت لويس دريغوس الاتحاد الالماني بدفع المبلغ تمت التغطية على الموضوع من خلال انشاء مؤسسة تنفيذية في كأس العالم تم تحويل المبلغ لحسابها كمساهمة في مراسم حفل إفتتاح تم الغاؤه في وقت لاحق وتم دفع المبلغ في حساب للفيفا في جنيف ثم قامت الفيفا بتحويل المبلغ لحساب روبرت لويس دريغوس في زيوريخ حسبما ذكرت شبيغل وقال الاتحاد الالماني لكرة القدم إنه بدأ تحقيقا في منح حق استضافة كأس العالم لالمانيا ويعود سبب ذلك جزئيا إلى التكهنات المحيطة بالأمر في وسائل الاعلام وفي بيان قال الاتحاد الالماني انه خلال هذه التحقيقات الواسعة عرف الاتحاد الالماني بأمر مدفوعات تمت في أبريل نيسان من اللجنة المنظمة الالمانية إلى الفيفا وقال الاتحاد الالماني ربما لم تستخدم هذه الأموال في الغرض المخصص لها مضيفا أنه يبحث كل الجوانب القانونية للقضية والطلب المحتمل باعادة المال ودخل الفيفا في أكبر أزمة خلال تاريخه الممتد منذ عاما عقب اتهام مسؤولا في كرة القدم وشركات تسويق رياضي في الولايات المتحدة بالرشوة وغسل الأموال والاحتيال وبعد الاعتقالات دشنت السلطات السويسرية تحقيقها الخاص وبدأت الشهر الماضي اجراءات جنائية ضد سيب بلاتر رئيس الفيفا المقرر رحيله بسبب سوء الإدارة وتم ايقاف بلاتر يوما من قبل لجنة القيم في الفيفا بجانب ميشيل بلاتيني رئيس الاتحاد الاوروبي للعبة والمرشح لخلافة السويسري في انتخابات الرئاسة العام القادم واستحوذ الملف الألماني على حق استضافة مونديال بعد حصوله على صوتا بفارق صوت واحد فقط أمام جنوب أفريقيا خلال عملية التصويت بين أعضاء اللجنة التنفيذية للفيفا في عام وذلك بعد امتناع تشارلي ديمبسي ممثل أوقيانوسية في اللجنة عن التصويت متعللا بضغوط هائلة عليه من أطراف لم يكشف عن هويتهم,4
كشفت تقارير إخبارية أن البرازيلي نيمار نصح زميله في المنتخب فيليبي كوتينيو بعدم الإنضمام إلى برشلونة الإسباني وأشارت صحيفة إستادو البرازيلية إلى أن نيمار قدم هذه النصيحة لكوتينيو خلال مشاركتهما في معسكر منتخب البرازيل استعدادا لمواجهتي الإكوادور وكولومبيا ضمن تصفيات أمريكا الجنوبية المؤهلة لبطولة كأس العالم في روسيا وأضافت نيمار أكد لكوتينيو إنه لن يندم بسبب قرار ناديه الحالي ليفربول الإنجليزي برفض انتقاله إلى برشلونة وأن عليه الاستمرار في البريمير ليغ وتقول وسائل إعلام برازيلية البرسا مازال متمسكا بالحصول على خدمات كوتينيو ولكن ليفربول متمسك بالرفض,4
في ما يلي البرنامج الكامل لنهائيات كأس اوروبا لكرة القدم المقامة في فرنسا من يونيو إلى يوليوز توقيت غرينتش يونيو فرنسا رومانيا يونيو البانيا سويسرا ويلز سلوفاكيا انجلترا روسيا يونيو تركيا كرواتيا بولندا ايرلندا الشمالية المانيا اوكرانيا يونيو اسبانيا التشيك جمهورية ايرلندا السويد بلجيكا ايطاليا يونيو النمسا المجر البرتغال ايسلندا يونيو روسيا سلوفاكيا رومانيا سويسرا فرنسا البانيا يونيو انجلترا ويلز اوكرانيا ايرلندا الشمالية المانيا بولندا يونيو ايطاليا السويد تشيكيا كرواتيا اسبانيا تركيا يونيو بلجيكا جمهورية ايرلندا ايسلندا المجر البرتغال النمسا يونيو فرنسا سويسرا رومانيا البانيا يونيو انجلترا سلوفاكيا روسيا ويلز يونيو المانيا ايرلندا الشمالية اوكرانيا بولندا اسبانيا كرواتيا تشيكيا تركيا يونيو البرتغال المجر النمسا ايسلندا بلجيكا السويد ايطاليا جمهورية ايرلندا ثمن النهائي يونيو ثاني المجموعة الاولى ثاني الثالثة اول الثانية ثالث الاولى او الثالثة او الرابعة اول الرابعة ثالث الثانية او الخامسة او السادسة يونيو اول الاولى ثالث الثالثة او الرابعة او الخامسة اول الثالثة ثالث الاولى او الثانية او السادسة اول السادسة ثاني الخامسة يونيو اول الخامسة ثاني الرابعة ثاني الثانية ثاني السادسة ربع النهائي يونيو الفائز في الفائز في يوليوز الفائز في الفائز في يوليوز الفائز في الفائز في يوليوز الفائز في الفائز في نصف النهائي يولويز الفائز في الفائز في يولويز الفائز في الفائز في يولويز المباراة النهائية الفائزان في نصف النهائي,4
أخبارنا المغربية متابعة أعلن الأمير تركي بن خالد بن فيصل آل سعود رئيس الاتحاد العربي لكرة القدم موعد ومكان إقامة النسخة المقبلة من البطولة العربية حسب موقع كوورة أوضح الأمير تركي في تصريحات للصحفيين أن البطولة ستقام في شهر يوليوز بعد نهاية كأس العالم وستستضيفها المغرب واستضافت مصر البطولة العربية في العام الحالي بمشاركة فريقا وتوج بها الترجي التونسي بعد التغلب على الفيصلي الأردني في المباراة النهائية,4
